"id","code","name","class_div","danger_sec","start_date"
"waybill_materiales_peligrosos_1480","2478","ISOCIANATOS INFLAMABLES, TOXICOS, N.E.P., o ISOCIANATOS EN SOLUCION, INFLAMABLES, TOXICOS, N.E.P.",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1481","2480","ISOCIANATO DE METILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1482","2481","ISOCIANATO DE ETILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1483","2482","ISOCIANATO DE n-PROPILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1484","2483","ISOCIANATO DE ISOPROPILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1485","2484","ISOCIANATO DE terc-BUTILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1486","2485","ISOCIANATO DE n-BUTILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1487","2486","ISOCIANATO DE ISOBUTILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1488","2487","ISOCIANATO DE FENILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1489","2488","ISOCIANATO DE CICLOHEXILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1490","2490","ETER DICLOROISOPROPíLICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1491","2491","ETANOLAMINA o ETANOLAMINA EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1492","2493","HEXAMETILENIMINA",3,8,2021-12-01
"waybill_materiales_peligrosos_1493","2495","PENTAFLUORURO DE YODO",5.1,"6.1 8",2021-12-01
"waybill_materiales_peligrosos_1494","2496","ANHIDRIDO PROPIONICO",8,,2021-12-01
"waybill_materiales_peligrosos_1495","2498","1,2,3,6-TETRAHIDROBENZALDEHIDO",3,,2021-12-01
"waybill_materiales_peligrosos_1496","2501","OXIDO DE TRI-(1-AZIRIDINIL) FOSFINA EN SOLUCION",6.1,,2021-12-01
"waybill_materiales_peligrosos_1497","2502","CLORURO DE VALERILO",8,3,2021-12-01
"waybill_materiales_peligrosos_1498","2503","TETRACLORURO DE CIRCONIO",8,,2021-12-01
"waybill_materiales_peligrosos_1499","2504","TETRABROMOETANO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1500","2505","FLUORURO DE AMONIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1501","2506","SULFATO ACIDO DE AMONIO",8,,2021-12-01
"waybill_materiales_peligrosos_1502","2507","ACIDO CLOROPLATINICO SOLIDO",8,,2021-12-01
"waybill_materiales_peligrosos_1503","2508","PENTACLORURO DE MOLIBDENO",8,,2021-12-01
"waybill_materiales_peligrosos_1504","2509","SULFATO ACIDO DE POTASIO",8,,2021-12-01
"waybill_materiales_peligrosos_1505","2511","ACIDO 2‑CLOROPROPIONICO",8,,2021-12-01
"waybill_materiales_peligrosos_1506","2512","AMINOFENOLES (o-, m-, p-)",6.1,,2021-12-01
"waybill_materiales_peligrosos_1507","2513","BROMURO DE BROMOACETILO",8,,2021-12-01
"waybill_materiales_peligrosos_1508","2514","BROMOBENCENO",3,,2021-12-01
"waybill_materiales_peligrosos_1509","2515","BROMOFORMO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1510","2516","TETRABROMURO DE CARBONO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1511","2517","1‑CLORO‑1,1‑DIFLUOROETANO (GAS REFRIGERANTE R 142 b)",2.1,,2021-12-01
"waybill_materiales_peligrosos_1512","2518","1,5,9-CICLODODECATRIENO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1513","2520","CICLOOCTADIENOS",3,,2021-12-01
"waybill_materiales_peligrosos_1514","2521","DICETENO ESTABILIZADO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1515","2522","METACRILATO DE 2-DIMETILAMINOETILICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1516","2524","ORTOFORMIATO DE ETILO",3,,2021-12-01
"waybill_materiales_peligrosos_1517","2525","OXALATO DE ETILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1518","2526","FURFURILAMINA",3,8,2021-12-01
"waybill_materiales_peligrosos_1519","2527","ACRILATO DE ISOBUTILO ESTABILIZADO",3,,2021-12-01
"waybill_materiales_peligrosos_1520","2528","ISOBUTIRATO DE ISOBUTILO",3,,2021-12-01
"waybill_materiales_peligrosos_1521","2529","ACIDO ISOBUTIRICO",3,8,2021-12-01
"waybill_materiales_peligrosos_1522","2531","ACIDO METACRILICO ESTABILIZADO",8,,2021-12-01
"waybill_materiales_peligrosos_1523","2533","TRICLOROACETATO DE METILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1524","2534","METILCLOROSILANO",2.3,"2.1 8",2021-12-01
"waybill_materiales_peligrosos_1525","2535","4-METILMORFOLINA (N‑METILMORFOLINA)",3,8,2021-12-01
"waybill_materiales_peligrosos_1526","2536","METILTETRAHIDROFURANO",3,,2021-12-01
"waybill_materiales_peligrosos_1527","2538","NITRONAFTALENO",4.1,,2021-12-01
"waybill_materiales_peligrosos_1528","2541","TERPINOLENO",3,,2021-12-01
"waybill_materiales_peligrosos_1529","2542","TRIBUTILAMINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1530","2545","HAFNIO EN POLVO, SECO",4.2,,2021-12-01
"waybill_materiales_peligrosos_1531","2546","TITANIO EN POLVO SECO",4.2,,2021-12-01
"waybill_materiales_peligrosos_1532","2547","SUPEROXIDO DE  SODIO",5.1,,2021-12-01
"waybill_materiales_peligrosos_1533","2548","PENTAFLUORURO DE CLORO",2.3,"5.1 8",2021-12-01
"waybill_materiales_peligrosos_1534","2552","HIDRATO DE HEXAFLUORACETONA, LIQUIDO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1535","2554","CLORURO DE METILALILO",3,,2021-12-01
"waybill_materiales_peligrosos_1536","2555","NITROCELULOSA  CON no menos de 25%, en masa, de AGUA.",4.1,,2021-12-01
"waybill_materiales_peligrosos_1537","2556","NITROCELULOSA CON no menos de 25%, en masa, de ALCOHOL y un máximo de 12,6%, en masa seca, de nitrógeno",4.1,,2021-12-01
"waybill_materiales_peligrosos_1538","2557","NITROCELULOSA, con no menos de 12,6%, en masa seca, de nitrógeno, MEZCLA CON o SIN PLASTIFICANTE, CON o SIN PIGMENTO",4.1,,2021-12-01
"waybill_materiales_peligrosos_1539","2558","EPIBROMHIDRINA",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1540","2560","2-METIL-2-PENTANOL",3,,2021-12-01
"waybill_materiales_peligrosos_1541","2561","3-METIL-1-BUTENO",3,,2021-12-01
"waybill_materiales_peligrosos_1542","2564","ACIDO TRICLOROACETICO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1543","2565","DICICLOHEXILAMINA",8,,2021-12-01
"waybill_materiales_peligrosos_1544","2567","PENTACLOROFENATO DE SODIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1545","2570","CADMIO, COMPUESTO DE",6.1,,2021-12-01
"waybill_materiales_peligrosos_1546","2571","ACIDOS ALQUILSULFURICOS",8,,2021-12-01
"waybill_materiales_peligrosos_1547","2572","FENILHIDRAZINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1548","2573","CLORATO DE TALIO",5.1,6.1,2021-12-01
"waybill_materiales_peligrosos_1549","2574","FOSFATO DE TRICRESILO con más de 3% de isómero orto",6.1,,2021-12-01
"waybill_materiales_peligrosos_1550","2576","OXIBROMURO DE FOSFORO, FUNDIDO",8,,2021-12-01
"waybill_materiales_peligrosos_1551","2577","CLORURO DE FENILACETILO",8,,2021-12-01
"waybill_materiales_peligrosos_1552","2578","TRIOXIDO DE FOSFORO",8,,2021-12-01
"waybill_materiales_peligrosos_1553","2579","PIPERAZINA",8,,2021-12-01
"waybill_materiales_peligrosos_1554","2580","BROMURO DE ALUMINIO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1555","2581","CLORURO DE ALUMINIO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1556","2582","CLORURO FERRICO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1557","2583","ACIDOS ALQUILSULFONICOS SOLIDOS o ACIDOS ARILSULFONICOS SOLIDOS, con más de 5% de ácido sulfúrico libre",8,,2021-12-01
"waybill_materiales_peligrosos_1558","2584","ACIDOS ALQUILSULFONICOS LIQUIDOS o ACIDOS ARILSULFONICOS LIQUIDOS, con más de 5% de ácido sulfúrico libre",8,,2021-12-01
"waybill_materiales_peligrosos_1559","2585","ACIDOS ALQUILSULFONICOS SOLIDOS o ACIDOS ARILSULFONICOS SOLIDOS, con un máximo de 5% de ácido sulfúrico libre",8,,2021-12-01
"waybill_materiales_peligrosos_1560","2586","ACIDOS ALQUILSULFONICOS LIQUIDOS o ACIDOS ARILSULFONICOS LIQUIDOS, con un máximo de 5% de ácido sulfúrico libre",8,,2021-12-01
"waybill_materiales_peligrosos_1561","2587","BENZOQUINONA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1562","2588","PLAGUICIDA  SOLIDO,TOXICO, N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_1563","2589","CLOROACETATO DE VINILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1564","2590","ASBESTO BLANCO (crisotilo, actinolita, antofilita, tremolita)",9,,2021-12-01
"waybill_materiales_peligrosos_1565","2591","XENON LIQUIDO REFRIGERADO",2.2,,2021-12-01
"waybill_materiales_peligrosos_1566","2599","CLOROTRIFLUOROMETANO Y TRIFLUOROMETANO EN MEZCLA AZEOTROPICA con aproximadamente el 60% de clorotrifluorometano (GAS REFRIGERANTE R 503)",2.2,,2021-12-01
"waybill_materiales_peligrosos_1567","2601","CICLOBUTANO",2.1,,2021-12-01
"waybill_materiales_peligrosos_1568","2602","DICLORODIFLUOMETANO Y DIFLUORETANO EN MEZCLA AZEOTROPICA con aproximadamente el 74% de diclorodifluometano (GAS REFRIGERANTE R 500)",2.2,,2021-12-01
"waybill_materiales_peligrosos_1569","2603","CICLOHEPTATRIENO",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1570","2604","DIETILETERATO DE TRIFLUORURO DE BORO",8,3,2021-12-01
"waybill_materiales_peligrosos_1571","2605","ISOCIANATO DE METOXIMETILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1572","2606","ORTOSILICATO DE METILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1573","2607","DIMERO DE LA ACROLEINA ESTABILIZADO",3,,2021-12-01
"waybill_materiales_peligrosos_1574","2608","NITROPROPANOS",3,,2021-12-01
"waybill_materiales_peligrosos_1575","2609","BORATO DE TRIALILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1576","2610","TRIALILAMINA",3,8,2021-12-01
"waybill_materiales_peligrosos_1577","2611","CLORHIDRINA  PROPILENICA",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1578","2612","METIL PROPIL ETER",3,,2021-12-01
"waybill_materiales_peligrosos_1579","2614","ALCOHOL METALILICO",3,,2021-12-01
"waybill_materiales_peligrosos_1580","2615","ETIL PROPIL ETER",3,,2021-12-01
"waybill_materiales_peligrosos_1581","2616","BORATO DE TRIISOPROPILO",3,,2021-12-01
"waybill_materiales_peligrosos_1582","2617","METILCICLOHEXANOLES inflamables",3,,2021-12-01
"waybill_materiales_peligrosos_1583","2618","VINILTOLUENOS ESTABILIZADOS",3,,2021-12-01
"waybill_materiales_peligrosos_1584","2619","BENCILDIMETILAMINA",8,3,2021-12-01
"waybill_materiales_peligrosos_1585","2620","BUTIRATOS DE AMILO",3,,2021-12-01
"waybill_materiales_peligrosos_1586","2621","ACETILMETILCARBINOL",3,,2021-12-01
"waybill_materiales_peligrosos_1587","2622","GLICIDALDEHIDO",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1588","2623","YESCAS SOLIDAS con un líquido inflamable",4.1,,2021-12-01
"waybill_materiales_peligrosos_1589","2624","SILICIURO DE MAGNESIO",4.3,,2021-12-01
"waybill_materiales_peligrosos_1590","2626","ACIDO CLÓRICO EN SOLUCIÓN ACUOSA con un máximo del 10% de ácido clórico",5.1,,2021-12-01
"waybill_materiales_peligrosos_1591","2627","NITRITOS INORGANICOS, N.E.P.",5.1,,2021-12-01
"waybill_materiales_peligrosos_1592","2628","FLUOROACETATO DE POTASIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1593","2629","FLUOROACETATO DE SODIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1594","2630","SELENIATOS o SELENITOS",6.1,,2021-12-01
"waybill_materiales_peligrosos_1595","2642","ACIDO FLUOROACETICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1596","2643","BROMOACETATO DE METILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1597","2644","YODURO DE METILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1598","2645","BROMURO DE FENACILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1599","2646","HEXACLOROCICLOPENTADIENO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1600","2647","MALONONITRILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1601","2648","1,2-DIBROMO-3-BUTANONA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1602","2649","1,3-DICLOROACETONA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1603","2650","1,1-DICLORO-1-NITROETANO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1604","2651","4,4'-DIAMINODIFENILMETANO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1605","2653","YODURO DE BENCILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1606","2655","FLUOROSILICATO DE POTASIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1607","2656","QUINOLEINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1608","2657","DISULFURO DE SELENIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1609","2659","CLOROACETATO DE SODIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1610","2660","NITROTOLUIDINAS (MONO)",6.1,,2021-12-01
"waybill_materiales_peligrosos_1611","2661","HEXACLOROACETONA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1612","2664","DIBROMOMETANO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1613","2667","BUTILTOLUENOS",6.1,,2021-12-01
"waybill_materiales_peligrosos_1614","2668","CLOROACETONITRILO",6.1,3,2021-12-01
"waybill_materiales_peligrosos_1615","2669","CLOROCRESOLES EN SOLUCION",6.1,,2021-12-01
"waybill_materiales_peligrosos_1616","2670","CLORURO  CIANÚRICO",8,,2021-12-01
"waybill_materiales_peligrosos_1617","2671","AMINOPIRIDINAS (o-, m-, p-)",6.1,,2021-12-01
"waybill_materiales_peligrosos_1618","2672","AMONIACO EN SOLUCION acuosa de densidad relativa comprendida entre 0,880 y 0,957 a 15°C, con más de 10% pero no más de 35% de amoníaco",8,,2021-12-01
"waybill_materiales_peligrosos_1619","2673","2-AMINO-4-CLOROFENOL",6.1,,2021-12-01
"waybill_materiales_peligrosos_1620","2674","FLUOROSILICATO DE SODIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1621","2676","ESTIBINA",2.3,2.1,2021-12-01
"waybill_materiales_peligrosos_1622","2677","HIDROXIDO DE RUBIDIO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1623","2678","HIDROXIDO DE RUBIDIO",8,,2021-12-01
"waybill_materiales_peligrosos_1624","2679","HIDROXIDO DE LITIO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1625","2680","HIDROXIDO DE LITIO",8,,2021-12-01
"waybill_materiales_peligrosos_1626","2681","HIDROXIDO DE CESIO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1627","2682","HIDROXIDO DE CESIO",8,,2021-12-01
"waybill_materiales_peligrosos_1628","2683","SULFURO AMONICO EN SOLUCION",8,"3 6.1",2021-12-01
"waybill_materiales_peligrosos_1629","2684","3-DIETILAMINOPROPILAMINA",3,8,2021-12-01
"waybill_materiales_peligrosos_1630","2685","N,N-DIETILETILENDIAMINA",8,3,2021-12-01
"waybill_materiales_peligrosos_1631","2686","2-DIETILAMINOETANOL",8,3,2021-12-01
"waybill_materiales_peligrosos_1632","2687","NITRITO DE DICICLOHEXILAMONIO",4.1,,2021-12-01
"waybill_materiales_peligrosos_1633","2688","1-BROMO-3-CLOROPROPANO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1634","2689","alfa-MONOCLORHIDRINA DEL GLICEROL",6.1,,2021-12-01
"waybill_materiales_peligrosos_1635","2690","N,n-BUTIL IMIDAZOL",6.1,,2021-12-01
"waybill_materiales_peligrosos_1636","2691","PENTABROMURO DE FOSFORO",8,,2021-12-01
"waybill_materiales_peligrosos_1637","2692","TRIBROMURO DE BORO",8,,2021-12-01
"waybill_materiales_peligrosos_1638","2693","BISULFITOS EN SOLUCION ACUOSA, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_1639","2698","ANHIDRIDOS TETRAHIDROFTALICOS con más de 0,05% de anhídrido maleico",8,,2021-12-01
"waybill_materiales_peligrosos_1640","2699","ACIDO TRIFLUOROACETICO",8,,2021-12-01
"waybill_materiales_peligrosos_1641","2705","1-PENTOL",8,,2021-12-01
"waybill_materiales_peligrosos_1642","2707","DIMETILDIOXANOS",3,,2021-12-01
"waybill_materiales_peligrosos_1643","2709","BUTILBENCENOS",3,,2021-12-01
"waybill_materiales_peligrosos_1644","2710","DIPROPILCETONA",3,,2021-12-01
"waybill_materiales_peligrosos_1645","2713","ACRIDINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1646","2714","RESINATO DE ZINC",4.1,,2021-12-01
"waybill_materiales_peligrosos_1647","2715","RESINATO DE ALUMINIO",4.1,,2021-12-01
"waybill_materiales_peligrosos_1648","2716","1,4-BUTINODIOL",6.1,,2021-12-01
"waybill_materiales_peligrosos_1649","2717","ALCANFOR sintético",4.1,,2021-12-01
"waybill_materiales_peligrosos_1650","2719","BROMATO DE BARIO",5.1,6.1,2021-12-01
"waybill_materiales_peligrosos_1651","2720","NITRATO DE CROMO",5.1,,2021-12-01
"waybill_materiales_peligrosos_1652","2721","CLORATO DE COBRE",5.1,,2021-12-01
"waybill_materiales_peligrosos_1653","2722","NITRATO DE LITIO",5.1,,2021-12-01
"waybill_materiales_peligrosos_1654","2723","CLORATO MAGNESICO",5.1,,2021-12-01
"waybill_materiales_peligrosos_1655","2724","NITRATO DE MANGANESO",5.1,,2021-12-01
"waybill_materiales_peligrosos_1656","2725","NITRATO DE NIQUEL",5.1,,2021-12-01
"waybill_materiales_peligrosos_1657","2726","NITRITO DE NIQUEL",5.1,,2021-12-01
"waybill_materiales_peligrosos_1658","2727","NITRATO DE TALIO",6.1,5.1,2021-12-01
"waybill_materiales_peligrosos_1659","2728","NITRATO DE CIRCONIO",5.1,,2021-12-01
"waybill_materiales_peligrosos_1660","2729","HEXACLOROBENCENO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1661","2730","NITROANISOL LIQUIDO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1662","2732","NITROBROMOBENCENOS LIQUIDOS",6.1,,2021-12-01
"waybill_materiales_peligrosos_1663","2733","AMINAS INFLAMABLES, CORROSIVAS, N.E.P. o POLIAMINAS INFLAMABLES, CORROSIVAS, N.E.P.",3,8,2021-12-01
"waybill_materiales_peligrosos_1664","2734","AMINAS LIQUIDAS, CORROSIVAS, INFLAMABLES, N.E.P. o POLIAMINAS LIQUIDAS, CORROSIVAS, INFLAMABLES, N.E.P.",8,3,2021-12-01
"waybill_materiales_peligrosos_1665","2735","AMINAS LIQUIDAS, CORROSIVAS, N.E.P. o POLIAMINAS LIQUIDAS, CORROSIVAS, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_1666","2738","N-BUTILANILINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1667","2739","ANHIDRIDO BUTIRICO",8,,2021-12-01
"waybill_materiales_peligrosos_1668","2740","CLOROFORMIATO DE n-PROPILO",6.1,"3 8",2021-12-01
"waybill_materiales_peligrosos_1669","2741","HIPOCLORITO DE BARIO con más de 22% de cloro activo",5.1,6.1,2021-12-01
"waybill_materiales_peligrosos_1670","2742","CLOROFORMIATOS TOXICOS, CORROSIVOS, INFLAMABLES, N.E.P.",6.1,"3 8",2021-12-01
"waybill_materiales_peligrosos_1671","2743","CLOROFORMIATO DE n-BUTILO",6.1,"3 8",2021-12-01
"waybill_materiales_peligrosos_1672","2744","CLOROFORMIATO DE CICLOBUTILO",6.1,"3 8",2021-12-01
"waybill_materiales_peligrosos_1673","2745","CLOROFORMIATO DE CLOROMETILO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_1674","2746","CLOROFORMIATO DE FENILO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_1675","2747","CLOROFORMIATO DE terc-BUTILCICLOHEXILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1676","2748","CLOROFORMIATO DE 2-ETILHEXILO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_1677","2749","TETRAMETILSILANO",3,,2021-12-01
"waybill_materiales_peligrosos_1678","2750","1,3-DICLORO-2-PROPANOL",6.1,,2021-12-01
"waybill_materiales_peligrosos_1679","2751","CLORURO DE DIETILTIOFOSFORILO",8,,2021-12-01
"waybill_materiales_peligrosos_1680","2752","1,2-EPOXI-3-ETOXIPROPANO",3,,2021-12-01
"waybill_materiales_peligrosos_1681","2753","N-ETILBENCILTOLUIDINAS LIQUIDAS",6.1,,2021-12-01
"waybill_materiales_peligrosos_1682","2754","N-ETILTOLUIDINAS",6.1,,2021-12-01
"waybill_materiales_peligrosos_1683","2757","PLAGUICIDA A BASE DE CARBAMATO, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1684","2758","PLAGUICIDA A BASE DE CARBAMATO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1685","2759","PLAGUICIDA ARSENICAL SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1686","2760","PLAGUICIDA ARSENICAL LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1687","2761","PLAGUICIDA ORGANOCLORADO, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1688","2762","PLAGUICIDA ORGANOCLORADO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1689","2763","PLAGUICIDA A BASE DE TRIAZINA, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1690","2764","PLAGUICIDA A BASE DE TRIAZINA, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1691","2771","PLAGUICIDA A BASE DE TIOCARBAMATO, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1692","2772","PLAGUICIDA A BASE DE TIOCARBAMATO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1693","2775","PLAGUICIDA A BASE DE COBRE, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1694","2776","PLAGUICIDA A BASE DE COBRE, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1695","2777","PLAGUICIDA A BASE DE MERCURIO, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1696","2778","PLAGUICIDA A BASE DE MERCURIO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1697","2779","PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1698","2780","PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1699","2781","PLAGUICIDA A BASE DE DIPIRIDILO, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1700","2782","PLAGUICIDA A BASE DE DIPIRIDILO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_1701","2783","PLAGUICIDA A BASE DE ORGANOFOSFORO, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1702","2784","PLAGUICIDA A BASE DE ORGANOFOSFORO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
