id,code,code_identification,name,nationality,designer_iata,iron_line,start_date
waybill_complemento_estacion_2489,04,EF1809,San Juanito,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2490,04,EF1810,Cuesta Prieta,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2491,04,EF1811,Poblado Bocoyna,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2492,04,EF1812,Bocoyna,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2493,04,EF1813,Creel,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2494,04,EF1814,Sanchez,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2495,04,EF1815,Federico Lopez,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2496,04,EF1816,Pitorreal,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2497,04,EF1817,Nacaibo,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2498,04,EF1818,Divisadero,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2499,04,EF1819,Ing. Francisco M. Tosno,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2500,04,EF1820,Posada Barrancas,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2501,04,EF1821,San Rafael,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2502,04,EF1822,Chihuahuicame,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2503,04,EF1823,Cuiteco,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2504,04,EF1824,Bahuichivo,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2505,04,EF1825,Irigoyen,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2506,04,EF1826,Parajes,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2507,04,EF1827,Soledad,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2508,04,EF1828,Temoris,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2509,04,EF1829,Julio Ornelas,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2510,04,EF1830,Tacuina,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2511,04,EF1831,Santo Ni�o,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2512,04,EF1832,Jesus Cruz,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2513,04,EF1833,Descango,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2514,04,EF1834,Ing. Luis Covarrubias,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2515,04,EF1835,Los Pozos,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2516,04,EF1836,Aguacaliente,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2517,04,EF1837,Loreto,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2518,04,EF1838,La Laguna,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2519,04,EF1839,Ing. Heriberto Valdez,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2520,04,EF1840,El Fuerte,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2521,04,EF1841,Norotes,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2522,04,EF1842,Vega,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2523,04,EF1843,Sufragio,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2524,04,EF1844,Charay,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2525,04,EF1845,Constancia,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2526,04,EF1846,Cerrillos,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2527,04,EF1847,Santa Rosa,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2528,04,EF1848,Jiquilpan,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2529,04,EF1849,Los Mochis,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2530,04,EF1850,Topolobampo,Mexico,,Q,2021-06-01
waybill_complemento_estacion_2531,04,EF1851,Basuchil,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2532,04,EF1852,San Isidro,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2533,04,EF1853,Girasol,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2534,04,EF1854,Santo Tomas,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2535,04,EF1855,Placa KM. DA-48,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2536,04,EF1856,Tejolocachic,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2537,04,EF1857,Matachic,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2538,04,EF1858,Loma,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2539,04,EF1859,Maulas,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2540,04,EF1860,Temosachic,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2541,04,EF1861,Yepomera,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2542,04,EF1862,Rincon,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2543,04,EF1863,Las Varas,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2544,04,EF1864,El Preson,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2545,04,EF1865,Madera,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2546,04,EF1866,El Rastro,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2547,04,EF1867,Cebadilla,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2548,04,EF1868,La Herradura,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2549,04,EF1869,"Colonia ""A�o de Hidalgo""",Mexico,,QA,2021-06-01
waybill_complemento_estacion_2550,04,EF1870,Babicora,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2551,04,EF1871,Ojo,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2552,04,EF1872,Drake,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2553,04,EF1873,Chico,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2554,04,EF1874,Aguilar,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2555,04,EF1875,Cumbre,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2556,04,EF1876,Caballo,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2557,04,EF1877,Bellavista,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2558,04,EF1878,Aguaje,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2559,04,EF1879,Riba,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2560,04,EF1880,Cuevitas,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2561,04,EF1881,Rucio,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2562,04,EF1882,Santa Rosa,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2563,04,EF1883,Maya Ortiz,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2564,04,EF1884,San Diego,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2565,04,EF1885,Achondo,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2566,04,EF1886,Colonia Madero,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2567,04,EF1887,Nuevo Casas Grandes,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2568,04,EF1888,Guzman,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2569,04,EF1889,San Blas,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2570,04,EF1890,Barreal,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2571,04,EF1891,Placa KM. QA-490,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2572,04,EF1892,Medanos,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2573,04,EF1893,Mezquite,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2574,04,EF1894,Sapello,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2575,04,EF1895,Mendez,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2576,04,EF1896,Ciudad Juarez,Mexico,,QA,2021-06-01
waybill_complemento_estacion_2577,04,EF1897,Piedras Negras,Mexico,,R,2021-06-01
waybill_complemento_estacion_2578,04,EF1898,Fuente,Mexico,,R,2021-06-01
waybill_complemento_estacion_2579,04,EF1899,Cantu,Mexico,,R,2021-06-01
waybill_complemento_estacion_2580,04,EF1900,Rio Escondido,Mexico,,R,2021-06-01
waybill_complemento_estacion_2581,04,EF1901,Placa KM. R-29,Mexico,,R,2021-06-01
waybill_complemento_estacion_2582,04,EF1902,Navas,Mexico,,R,2021-06-01
waybill_complemento_estacion_2583,04,EF1903,Allende,Mexico,,R,2021-06-01
waybill_complemento_estacion_2584,04,EF1904,Los Rosales,Mexico,,R,2021-06-01
waybill_complemento_estacion_2585,04,EF1905,Calatrava,Mexico,,R,2021-06-01
waybill_complemento_estacion_2586,04,EF1906,Las Blancas,Mexico,,R,2021-06-01
waybill_complemento_estacion_2587,04,EF1907,Peyotes,Mexico,,R,2021-06-01
waybill_complemento_estacion_2588,04,EF1908,Silencio,Mexico,,R,2021-06-01
waybill_complemento_estacion_2589,04,EF1909,Puente Negro,Mexico,,R,2021-06-01
waybill_complemento_estacion_2590,04,EF1910,Blanco,Mexico,,R,2021-06-01
waybill_complemento_estacion_2591,04,EF1911,Sabinas,Mexico,,R,2021-06-01
waybill_complemento_estacion_2592,04,EF1912,Mezquital,Mexico,,R,2021-06-01
waybill_complemento_estacion_2593,04,EF1913,San Fernando,Mexico,,R,2021-06-01
waybill_complemento_estacion_2594,04,EF1914,Barroteran,Mexico,,R,2021-06-01
waybill_complemento_estacion_2595,04,EF1915,Aura,Mexico,,R,2021-06-01
waybill_complemento_estacion_2596,04,EF1916,Lechuguilla,Mexico,,R,2021-06-01
waybill_complemento_estacion_2597,04,EF1917,Obayos,Mexico,,R,2021-06-01
waybill_complemento_estacion_2598,04,EF1918,Manuel M. Rodriguez,Mexico,,R,2021-06-01
waybill_complemento_estacion_2599,04,EF1919,Hermanas,Mexico,,R,2021-06-01
waybill_complemento_estacion_2600,04,EF1920,Tapado,Mexico,,R,2021-06-01
waybill_complemento_estacion_2601,04,EF1921,Adjuntas,Mexico,,R,2021-06-01
waybill_complemento_estacion_2602,04,EF1922,Agustin Espinoza,Mexico,,R,2021-06-01
waybill_complemento_estacion_2603,04,EF1923,Ciudad Frontera,Mexico,,R,2021-06-01
waybill_complemento_estacion_2604,04,EF1924,Fierro,Mexico,,R,2021-06-01
waybill_complemento_estacion_2605,04,EF1925,Dolomita,Mexico,,R,2021-06-01
waybill_complemento_estacion_2606,04,EF1926,Casta�o,Mexico,,R,2021-06-01
waybill_complemento_estacion_2607,04,EF1927,Bocatoche,Mexico,,R,2021-06-01
waybill_complemento_estacion_2608,04,EF1928,Gloria,Mexico,,R,2021-06-01
waybill_complemento_estacion_2609,04,EF1929,Dezago,Mexico,,R,2021-06-01
waybill_complemento_estacion_2610,04,EF1930,Bajan,Mexico,,R,2021-06-01
waybill_complemento_estacion_2611,04,EF1931,Joya,Mexico,,R,2021-06-01
waybill_complemento_estacion_2612,04,EF1932,Sierra Azul,Mexico,,R,2021-06-01
waybill_complemento_estacion_2613,04,EF1933,Espinazo,Mexico,,R,2021-06-01
waybill_complemento_estacion_2614,04,EF1934,La Popa,Mexico,,R,2021-06-01
waybill_complemento_estacion_2615,04,EF1935,General Coss,Mexico,,R,2021-06-01
waybill_complemento_estacion_2616,04,EF1936,Carlos Pereyra,Mexico,,R,2021-06-01
waybill_complemento_estacion_2617,04,EF1937,Anhelo,Mexico,,R,2021-06-01
waybill_complemento_estacion_2618,04,EF1938,Bravo,Mexico,,R,2021-06-01
waybill_complemento_estacion_2619,04,EF1939,Mesillas,Mexico,,R,2021-06-01
waybill_complemento_estacion_2620,04,EF1940,Roca,Mexico,,R,2021-06-01
waybill_complemento_estacion_2621,04,EF1941,Los Ixtles,Mexico,,R,2021-06-01
waybill_complemento_estacion_2622,04,EF1942,Higo,Mexico,,R,2021-06-01
waybill_complemento_estacion_2623,04,EF1943,Zertuche,Mexico,,R,2021-06-01
waybill_complemento_estacion_2624,04,EF1944,Rio,Mexico,,R,2021-06-01
waybill_complemento_estacion_2625,04,EF1945,Morelos,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2626,04,EF1946,Zaragoza,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2627,04,EF1947,Davila,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2628,04,EF1948,Nogalera,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2629,04,EF1949,Teresita,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2630,04,EF1950,Borrados,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2631,04,EF1951,Trasquilla,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2632,04,EF1952,San Carlos,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2633,04,EF1953,Nueva Palestina,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2634,04,EF1954,El Pilar,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2635,04,EF1955,Cuevitas,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2636,04,EF1956,Ciudad Acura,Mexico,,RA,2021-06-01
waybill_complemento_estacion_2637,04,EF1957,Rosita,Mexico,,RB,2021-06-01
waybill_complemento_estacion_2638,04,EF1958,Las Esperanzas,Mexico,,RC,2021-06-01
waybill_complemento_estacion_2639,04,EF1959,Mota,Mexico,,RC,2021-06-01
waybill_complemento_estacion_2640,04,EF1960,Rancheria,Mexico,,RC,2021-06-01
waybill_complemento_estacion_2641,04,EF1961,El Cedro,Mexico,,RC,2021-06-01
waybill_complemento_estacion_2642,04,EF1962,Palau,Mexico,,RC,2021-06-01
waybill_complemento_estacion_2643,04,EF1963,Zamora,Mexico,,RC,2021-06-01
waybill_complemento_estacion_2644,04,EF1964,Muzquiz,Mexico,,RC,2021-06-01
waybill_complemento_estacion_2645,04,EF1965,Pozuelos,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2646,04,EF1966,Manuel Aguirre,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2647,04,EF1967,Nadadores,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2648,04,EF1968,aguila,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2649,04,EF1969,Celemania,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2650,04,EF1970,Polka,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2651,04,EF1971,Lamadrid,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2652,04,EF1972,Boquillas,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2653,04,EF1973,Placa KM. AD-59,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2654,04,EF1974,Cuatro Cienegas,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2655,04,EF1975,Placa KM. RD-76,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2656,04,EF1976,Divisadero,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2657,04,EF1977,Doblones,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2658,04,EF1978,Socorro,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2659,04,EF1979,Los Belloc,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2660,04,EF1980,Juncal,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2661,04,EF1981,Zacatosa,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2662,04,EF1982,Arocha,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2663,04,EF1983,Las Monjas,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2664,04,EF1984,Magueyal,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2665,04,EF1985,La Curva,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2666,04,EF1986,La Vibora,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2667,04,EF1987,Pedro Ortegon,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2668,04,EF1988,Patrimonio,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2669,04,EF1989,Americanos,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2670,04,EF1990,El Rey,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2671,04,EF1991,Avante Ahmsa,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2672,04,EF1992,Presa,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2673,04,EF1993,El Oro,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2674,04,EF1994,Rincon,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2675,04,EF1995,Estanque,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2676,04,EF1996,Quimbalete,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2677,04,EF1997,Escape Carrillo,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2678,04,EF1998,Carrillo,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2679,04,EF1999,La Morita,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2680,04,EF2000,Mercurio,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2681,04,EF2001,Lorenzo,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2682,04,EF2002,La India,Mexico,,RD,2021-06-01
waybill_complemento_estacion_2683,04,EF2003,Agujita,Mexico,,RF,2021-06-01
waybill_complemento_estacion_2684,04,EF2004,Cloete,Mexico,,RG,2021-06-01
waybill_complemento_estacion_2685,04,EF2005,Palau,Mexico,,RH,2021-06-01
waybill_complemento_estacion_2686,04,EF2006,La Puerta,Mexico,,RK,2021-06-01
waybill_complemento_estacion_2687,04,EF2007,Sierra Mojada,Mexico,,RK,2021-06-01
waybill_complemento_estacion_2688,04,EF2008,Martin G. Rodriguez,Mexico,,RL,2021-06-01
waybill_complemento_estacion_2689,04,EF2009,Quimica El Rey,Mexico,,RL,2021-06-01
waybill_complemento_estacion_2690,04,EF2010,Tenayuca,Mexico,,S,2021-06-01
waybill_complemento_estacion_2691,04,EF2011,Espuela La Villa,Mexico,,S,2021-06-01
waybill_complemento_estacion_2692,04,EF2012,Xalostoc,Mexico,,S,2021-06-01
waybill_complemento_estacion_2693,04,EF2013,Ecatepec,Mexico,,S,2021-06-01
waybill_complemento_estacion_2694,04,EF2014,Tepexpan,Mexico,,S,2021-06-01
waybill_complemento_estacion_2695,04,EF2015,Xometla,Mexico,,S,2021-06-01
waybill_complemento_estacion_2696,04,EF2016,Teotihuacan,Mexico,,S,2021-06-01
waybill_complemento_estacion_2697,04,EF2017,Otumba Mexicano,Mexico,,S,2021-06-01
waybill_complemento_estacion_2698,04,EF2018,La Palma,Mexico,,S,2021-06-01
waybill_complemento_estacion_2699,04,EF2019,Ometusco,Mexico,,S,2021-06-01
waybill_complemento_estacion_2700,04,EF2020,Xala,Mexico,,S,2021-06-01
waybill_complemento_estacion_2701,04,EF2021,Irolo Mexicano,Mexico,,S,2021-06-01
waybill_complemento_estacion_2702,04,EF2022,Acopinalco,Mexico,,S,2021-06-01
waybill_complemento_estacion_2703,04,EF2023,Apan,Mexico,,S,2021-06-01
waybill_complemento_estacion_2704,04,EF2024,Tetlepayac,Mexico,,S,2021-06-01
waybill_complemento_estacion_2705,04,EF2025,Soltepec,Mexico,,S,2021-06-01
waybill_complemento_estacion_2706,04,EF2026,Cobrito,Mexico,,S,2021-06-01
waybill_complemento_estacion_2707,04,EF2027,Calderon Norte,Mexico,,S,2021-06-01
waybill_complemento_estacion_2708,04,EF2028,Calderon Sur,Mexico,,S,2021-06-01
waybill_complemento_estacion_2709,04,EF2029,Guadalupe,Mexico,,S,2021-06-01
waybill_complemento_estacion_2710,04,EF2030,Muroz,Mexico,,S,2021-06-01
waybill_complemento_estacion_2711,04,EF2031,Apizaco,Mexico,,S,2021-06-01
waybill_complemento_estacion_2712,04,EF2032,Tocha,Mexico,,S,2021-06-01
waybill_complemento_estacion_2713,04,EF2033,Acocotla,Mexico,,S,2021-06-01
waybill_complemento_estacion_2714,04,EF2034,Huamatlan,Mexico,,S,2021-06-01
waybill_complemento_estacion_2715,04,EF2035,Tamariz,Mexico,,S,2021-06-01
waybill_complemento_estacion_2716,04,EF2036,San Marcos,Mexico,,S,2021-06-01
waybill_complemento_estacion_2717,04,EF2037,Moctezuma,Mexico,,S,2021-06-01
waybill_complemento_estacion_2718,04,EF2038,Rinconada,Mexico,,S,2021-06-01
waybill_complemento_estacion_2719,04,EF2039,Aljibes,Mexico,,S,2021-06-01
waybill_complemento_estacion_2720,04,EF2040,San Juan Atenco,Mexico,,S,2021-06-01
waybill_complemento_estacion_2721,04,EF2041,San Andres,Mexico,,S,2021-06-01
waybill_complemento_estacion_2722,04,EF2042,San Pedro,Mexico,,S,2021-06-01
waybill_complemento_estacion_2723,04,EF2043,Santa Maria Techicalco,Mexico,,S,2021-06-01
waybill_complemento_estacion_2724,04,EF2044,Jesus de Nazareno,Mexico,,S,2021-06-01
waybill_complemento_estacion_2725,04,EF2045,Los Reyes,Mexico,,S,2021-06-01
waybill_complemento_estacion_2726,04,EF2046,Esperanza,Mexico,,S,2021-06-01
waybill_complemento_estacion_2727,04,EF2047,Boca del Monte,Mexico,,S,2021-06-01
waybill_complemento_estacion_2728,04,EF2048,Galera,Mexico,,S,2021-06-01
waybill_complemento_estacion_2729,04,EF2049,Alta Luz,Mexico,,S,2021-06-01
waybill_complemento_estacion_2730,04,EF2050,Bota,Mexico,,S,2021-06-01
waybill_complemento_estacion_2731,04,EF2051,Maltrata,Mexico,,S,2021-06-01
waybill_complemento_estacion_2732,04,EF2052,Balastrera,Mexico,,S,2021-06-01
waybill_complemento_estacion_2733,04,EF2053,Encinar,Mexico,,S,2021-06-01
waybill_complemento_estacion_2734,04,EF2054,Santa Rosa,Mexico,,S,2021-06-01
waybill_complemento_estacion_2735,04,EF2055,Nogales,Mexico,,S,2021-06-01
waybill_complemento_estacion_2736,04,EF2056,Rio Blanco,Mexico,,S,2021-06-01
waybill_complemento_estacion_2737,04,EF2057,Orizaba,Mexico,,S,2021-06-01
waybill_complemento_estacion_2738,04,EF2058,Molino,Mexico,,S,2021-06-01
waybill_complemento_estacion_2739,04,EF2059,Sumidero,Mexico,,S,2021-06-01
waybill_complemento_estacion_2740,04,EF2060,Metlac,Mexico,,S,2021-06-01
waybill_complemento_estacion_2741,04,EF2061,Fortin,Mexico,,S,2021-06-01
waybill_complemento_estacion_2742,04,EF2062,Cordoba,Mexico,,S,2021-06-01
waybill_complemento_estacion_2743,04,EF2063,Peruela,Mexico,,S,2021-06-01
waybill_complemento_estacion_2744,04,EF2064,Paraje Nuevo,Mexico,,S,2021-06-01
waybill_complemento_estacion_2745,04,EF2065,Potrero,Mexico,,S,2021-06-01
waybill_complemento_estacion_2746,04,EF2066,Atoyac,Mexico,,S,2021-06-01
waybill_complemento_estacion_2747,04,EF2067,San Alejo,Mexico,,S,2021-06-01
waybill_complemento_estacion_2748,04,EF2068,Las Palomas,Mexico,,S,2021-06-01
waybill_complemento_estacion_2749,04,EF2069,Paso del Macho,Mexico,,S,2021-06-01
waybill_complemento_estacion_2750,04,EF2070,Camaron,Mexico,,S,2021-06-01
waybill_complemento_estacion_2751,04,EF2071,Mata de Agua,Mexico,,S,2021-06-01
waybill_complemento_estacion_2752,04,EF2072,Soledad,Mexico,,S,2021-06-01
waybill_complemento_estacion_2753,04,EF2073,Manlio Favio Altamirano,Mexico,,S,2021-06-01
waybill_complemento_estacion_2754,04,EF2074,Mata Loma,Mexico,,S,2021-06-01
waybill_complemento_estacion_2755,04,EF2075,Santa Rita,Mexico,,S,2021-06-01
waybill_complemento_estacion_2756,04,EF2076,Tejeria,Mexico,,S,2021-06-01
waybill_complemento_estacion_2757,04,EF2077,El Laurelal,Mexico,,S,2021-06-01
waybill_complemento_estacion_2758,04,EF2078,Santa Cruz,Mexico,,SA,2021-06-01
waybill_complemento_estacion_2759,04,EF2079,Santa Ana,Mexico,,SA,2021-06-01
waybill_complemento_estacion_2760,04,EF2080,Teolocholco,Mexico,,SA,2021-06-01
waybill_complemento_estacion_2761,04,EF2081,Zacatelco,Mexico,,SA,2021-06-01
waybill_complemento_estacion_2762,04,EF2082,Panzacola,Mexico,,SA,2021-06-01
waybill_complemento_estacion_2763,04,EF2083,San Antonio Soledad,Mexico,,SC,2021-06-01
waybill_complemento_estacion_2764,04,EF2084,La Ca�ada Morelos,Mexico,,SC,2021-06-01
waybill_complemento_estacion_2765,04,EF2085,Puente Colorado,Mexico,,SC,2021-06-01
waybill_complemento_estacion_2766,04,EF2086,Vaqueria I,Mexico,,SC,2021-06-01
waybill_complemento_estacion_2767,04,EF2087,Huaxtitla,Mexico,,SC,2021-06-01
waybill_complemento_estacion_2768,04,EF2088,Acultzingo,Mexico,,SC,2021-06-01
waybill_complemento_estacion_2769,04,EF2089,Mezquite,Mexico,,SC,2021-06-01
waybill_complemento_estacion_2770,04,EF2090,Tecamalucan,Mexico,,SC,2021-06-01
waybill_complemento_estacion_2771,04,EF2091,Encinar,Mexico,,SC,2021-06-01
waybill_complemento_estacion_2772,04,EF2092,Tecamac,Mexico,,SH,2021-06-01
waybill_complemento_estacion_2773,04,EF2093,Nogales,Mexico,,T,2021-06-01
waybill_complemento_estacion_2774,04,EF2094,Encina,Mexico,,T,2021-06-01
waybill_complemento_estacion_2775,04,EF2095,Agua Zarca,Mexico,,T,2021-06-01
waybill_complemento_estacion_2776,04,EF2096,Casita,Mexico,,T,2021-06-01
waybill_complemento_estacion_2777,04,EF2097,Cumeral,Mexico,,T,2021-06-01
waybill_complemento_estacion_2778,04,EF2098,Imuris,Mexico,,T,2021-06-01
waybill_complemento_estacion_2779,04,EF2099,Pierson,Mexico,,T,2021-06-01
waybill_complemento_estacion_2780,04,EF2100,Magdalena,Mexico,,T,2021-06-01
waybill_complemento_estacion_2781,04,EF2101,Santa Ana,Mexico,,T,2021-06-01
waybill_complemento_estacion_2782,04,EF2102,Llano,Mexico,,T,2021-06-01
waybill_complemento_estacion_2783,04,EF2103,Noria,Mexico,,T,2021-06-01
waybill_complemento_estacion_2784,04,EF2104,Benjamin Hill,Mexico,,T,2021-06-01
waybill_complemento_estacion_2785,04,EF2105,Querosabi,Mexico,,T,2021-06-01
waybill_complemento_estacion_2786,04,EF2106,Camou,Mexico,,T,2021-06-01
waybill_complemento_estacion_2787,04,EF2107,Poza,Mexico,,T,2021-06-01
waybill_complemento_estacion_2788,04,EF2108,Carbo,Mexico,,T,2021-06-01
waybill_complemento_estacion_2789,04,EF2109,Selva,Mexico,,T,2021-06-01
waybill_complemento_estacion_2790,04,EF2110,Pesqueria,Mexico,,T,2021-06-01
waybill_complemento_estacion_2791,04,EF2111,Zamora,Mexico,,T,2021-06-01
waybill_complemento_estacion_2792,04,EF2112,Hermosillo,Mexico,,T,2021-06-01
waybill_complemento_estacion_2793,04,EF2113,Ciudad Industrial,Mexico,,T,2021-06-01
waybill_complemento_estacion_2794,04,EF2114,Calera,Mexico,,T,2021-06-01
waybill_complemento_estacion_2795,04,EF2115,Willard,Mexico,,T,2021-06-01
waybill_complemento_estacion_2796,04,EF2116,Vega,Mexico,,T,2021-06-01
waybill_complemento_estacion_2797,04,EF2117,Torres,Mexico,,T,2021-06-01
waybill_complemento_estacion_2798,04,EF2118,Lujan,Mexico,,T,2021-06-01
waybill_complemento_estacion_2799,04,EF2119,Moreno,Mexico,,T,2021-06-01
waybill_complemento_estacion_2800,04,EF2120,Tapia,Mexico,,T,2021-06-01
waybill_complemento_estacion_2801,04,EF2121,Ortiz,Mexico,,T,2021-06-01
waybill_complemento_estacion_2802,04,EF2122,Santa Rosa,Mexico,,T,2021-06-01
waybill_complemento_estacion_2803,04,EF2123,Maytorena,Mexico,,T,2021-06-01
waybill_complemento_estacion_2804,04,EF2124,Empalme,Mexico,,T,2021-06-01
waybill_complemento_estacion_2805,04,EF2125,Piedra,Mexico,,T,2021-06-01
